,tval,SME,SML,SMLmlat,SMLmlt,SMLglat,SMLglon,SMLstid,SMU,SMUmlat,SMUmlt,SMUglat,SMUglon,SMUstid,SMEnum,SMEs,SMLs,SMLsmlat,SMLsmlt,SMLsglat,SMLsglon,SMLsstid,SMUs,SMUsmlat,SMUsmlt,SMUsglat,SMUsglon,SMUsstid,SMEsnum,SMEd,SMLd,SMLdmlat,SMLdmlt,SMLdglat,SMLdglon,SMLdstid,SMUd,SMUdmlat,SMUdmlt,SMUdglat,SMUdglon,SMUdstid,SMEdnum,SMEr,SMLr,SMLrmlat,SMLrmlt,SMLrglat,SMLrglon,SMLrstid,SMUr,SMUrmlat,SMUrmlt,SMUrglat,SMUrglon,SMUrstid,SMErnum,smr,smr00,smr06,smr12,smr18,smrnum,smrnum00,smrnum06,smrnum12,smrnum18,bgse,bgsm,vgse,vgsm,clockgse,clockgsm,density,dynpres,epsilon,newell
0,1573814400.0,36.53154,-22.71949,74.552505,16.60239,79.300003,76.540001,VIZ,13.812049,41.771515,19.955336,47.799999,132.414001,BRN,116,33.938393,-22.71949,74.552505,16.60239,79.300003,76.540001,VIZ,11.218904,64.77446,13.862925,67.970001,35.02,LOZ,82,20.769749,-6.957699,70.641609,23.123671,71.32,203.380005,BRW,13.812049,41.771515,19.955336,47.799999,132.414001,BRN,34,"[15.296838, 14.702326, 8.80858, 2.711097, 2.063243, 4.693076, 7.2332, 10.23276, 10.23276, 8.808435, 7.734499, 9.572037, 16.859875, 16.859875, 16.699005, 24.875671, 24.048981, 23.522413, 16.407703, 16.407703, 16.407703, 1.521764, 8.149522, 15.296838]","[-6.957699, -6.363186, -6.363186, -0.265703, -0.167768, -1.565011, -1.565011, -4.564572, -4.564572, -4.564572, -3.803432, -5.64097, -5.64097, -5.64097, -5.4801, -22.71949, -22.71949, -22.71949, -2.595655, -2.595655, -2.595655, -2.537654, -6.957699, -6.957699]","[70.641609, 67.471809, 67.471809, 42.63393, 73.599091, 65.014236, 65.014236, 73.989975, 73.989975, 73.989975, 43.409122, 43.202892, 43.202892, 43.202892, 66.645828, 74.552505, 74.552505, 74.552505, 66.707436, 66.707436, 66.707436, 41.444878, 70.641609, 70.641609]","[23.123671, 1.897149, 1.897149, 2.563935, 4.219558, 6.234823, 6.234823, 8.769312, 8.769312, 8.769312, 11.86137, 12.02685, 12.02685, 12.02685, 13.314198, 16.60239, 16.60239, 16.60239, 19.465935, 19.465935, 19.465935, 20.095861, 23.123671, 23.123671]","[71.32, 61.756001, 61.756001, 37.09, 64.32, 55.279999, 55.279999, 67.93, 67.93, 67.93, 48.330002, 48.169998, 48.169998, 48.169998, 69.459999, 79.300003, 79.300003, 79.300003, 71.589996, 71.589996, 71.589996, 47.610001, 71.32, 71.32]","[203.380005, 238.770004, 238.770004, 240.279999, 263.98999, 282.23999, 282.23999, 306.429993, 306.429993, 306.429993, 8.33, 11.28, 11.28, 11.28, 23.700001, 76.540001, 76.540001, 76.540001, 128.919998, 128.919998, 128.919998, 134.690002, 203.380005, 203.380005]","['BRW', 'FSP', 'FSP', 'FRN', 'BLC', 'T45', 'T45', 'ATU', 'ATU', 'ATU', 'BFO', 'FUR', 'FUR', 'FUR', 'MAS', 'VIZ', 'VIZ', 'VIZ', 'TIK', 'TIK', 'TIK', 'KHB', 'BRW', 'BRW']","[8.339139, 8.339139, 2.445394, 2.445394, 1.895474, 3.128065, 5.668189, 5.668189, 5.668189, 4.243864, 3.931067, 3.931067, 11.218904, 11.218904, 11.218904, 2.156181, 1.329492, 0.802922, 13.812049, 13.812049, 13.812049, -1.01589, 1.191823, 8.339139]","[66.594109, 66.594109, 61.848534, 61.848534, 40.690784, 66.313049, 72.20977, 72.20977, 72.20977, 71.428436, 75.762718, 75.762718, 64.77446, 64.77446, 64.77446, 52.371357, 52.904049, 51.264774, 41.771515, 41.771515, 41.771515, 46.731876, 62.26577, 66.594109]","[0.372051, 0.372051, 2.749633, 2.749633, 5.03055, 6.094967, 7.261912, 7.261912, 7.261912, 8.704844, 10.200548, 10.200548, 13.862925, 13.862925, 13.862925, 14.415843, 15.051612, 16.659994, 19.955336, 19.955336, 19.955336, 21.418825, 23.930025, 0.372051]","[64.779999, 64.779999, 54.616001, 54.616001, 30.35, 56.5, 63.75, 63.75, 63.75, 65.419998, 72.300003, 72.300003, 67.970001, 67.970001, 67.970001, 55.93, 56.432999, 55.029999, 47.799999, 47.799999, 47.799999, 52.971001, 62.240002, 64.779999]","[218.839996, 218.839996, 246.653, 246.653, 270.359985, 280.799988, 291.480011, 291.480011, 291.480011, 307.100006, 321.700012, 321.700012, 35.02, 35.02, 35.02, 48.740002, 58.567001, 82.900002, 132.414001, 132.414001, 132.414001, 158.248001, 209.580002, 218.839996]","['EAG', 'EAG', 'MEA', 'MEA', 'BSL', 'T31', 'IQA', 'IQA', 'IQA', 'SKT', 'SUM', 'SUM', 'LOZ', 'LOZ', 'LOZ', 'KZN', 'ARS', 'NVS', 'BRN', 'BRN', 'BRN', 'PET', 'T39', 'EAG']","[9, 10, 10, 12, 6, 11, 10, 17, 13, 12, 13, 32, 60, 52, 32, 5, 4, 4, 4, 6, 7, 4, 8, 7]",1.273463,0.368768,2.964246,-0.781797,2.542635,78,7,17,31,23,"{'X': -1.61, 'Y': -0.41, 'Z': 0.02}","{'X': -1.61, 'Y': -0.36, 'Z': 0.19}","{'X': -337.299988, 'Y': -6.5, 'Z': -11.1}","{'X': -337.299988, 'Y': -10.531067, 'Z': -7.386246}",190.539185,165.323608,9.26,2.11,2.570486,362.025696
1,1573814460.0,31.545918,-16.714111,74.552505,16.620214,79.300003,76.540001,VIZ,14.831806,41.771515,19.973158,47.799999,132.414001,BRN,116,27.906361,-16.714111,74.552505,16.620214,79.300003,76.540001,VIZ,11.19225,64.77446,13.880748,67.970001,35.02,LOZ,82,21.128231,-6.296425,70.641609,23.141495,71.32,203.380005,BRW,14.831806,41.771515,19.973158,47.799999,132.414001,BRN,34,"[14.80802, 14.27723, 8.265175, 4.888676, 4.316103, 6.062577, 4.334954, 7.226641, 7.226641, 11.253145, 11.881491, 13.659659, 16.039595, 16.039595, 15.87748, 19.972651, 18.797243, 17.513107, 17.42041, 17.42041, 17.42041, 1.356856, 7.326765, 14.80802]","[-6.296425, -5.765635, -5.765635, -2.389136, -2.389136, -2.389136, -0.661514, -2.44083, -2.44083, -2.44083, -3.069175, -4.847344, -4.847344, -4.847344, -4.685229, -16.714111, -16.714111, -16.714111, -2.588604, -2.588604, -2.588604, -2.324002, -6.296425, -6.296425]","[70.641609, 67.471809, 67.471809, 73.599091, 73.599091, 73.599091, 65.014236, 78.933731, 78.933731, 78.933731, 43.409122, 43.202892, 43.202892, 43.202892, 66.645828, 74.552505, 74.552505, 74.552505, 66.707436, 66.707436, 66.707436, 41.444878, 70.641609, 70.641609]","[23.141495, 1.914972, 1.914972, 4.237381, 4.237381, 4.237381, 6.252646, 8.921167, 8.921167, 8.921167, 11.879192, 12.044672, 12.044672, 12.044672, 13.332022, 16.620214, 16.620214, 16.620214, 19.483759, 19.483759, 19.483759, 20.113686, 23.141495, 23.141495]","[71.32, 61.756001, 61.756001, 64.32, 64.32, 64.32, 55.279999, 72.779999, 72.779999, 72.779999, 48.330002, 48.169998, 48.169998, 48.169998, 69.459999, 79.300003, 79.300003, 79.300003, 71.589996, 71.589996, 71.589996, 47.610001, 71.32, 71.32]","[203.380005, 238.770004, 238.770004, 263.98999, 263.98999, 263.98999, 282.23999, 303.850006, 303.850006, 303.850006, 8.33, 11.28, 11.28, 11.28, 23.700001, 76.540001, 76.540001, 76.540001, 128.919998, 128.919998, 128.919998, 134.690002, 203.380005, 203.380005]","['BRW', 'FSP', 'FSP', 'BLC', 'BLC', 'BLC', 'T45', 'UPN', 'UPN', 'UPN', 'BFO', 'FUR', 'FUR', 'FUR', 'MAS', 'VIZ', 'VIZ', 'VIZ', 'TIK', 'TIK', 'TIK', 'KHB', 'BRW', 'BRW']","[8.511595, 8.511595, 2.49954, 2.49954, 1.926966, 3.673441, 3.673441, 4.78581, 4.78581, 8.812315, 8.812315, 8.812315, 11.19225, 11.19225, 11.19225, 3.25854, 2.083133, 0.798997, 14.831806, 14.831806, 14.831806, -0.967146, 1.03034, 8.511595]","[66.594109, 66.594109, 61.848534, 61.848534, 40.690784, 66.313049, 66.313049, 71.428436, 71.428436, 75.762718, 75.762718, 75.762718, 64.77446, 64.77446, 64.77446, 52.371357, 52.904049, 51.264774, 41.771515, 41.771515, 41.771515, 46.731876, 62.26577, 66.594109]","[0.389874, 0.389874, 2.767456, 2.767456, 5.048374, 6.11279, 6.11279, 8.722667, 8.722667, 10.218371, 10.218371, 10.218371, 13.880748, 13.880748, 13.880748, 14.433666, 15.069435, 16.677816, 19.973158, 19.973158, 19.973158, 21.436647, 23.947849, 0.389874]","[64.779999, 64.779999, 54.616001, 54.616001, 30.35, 56.5, 56.5, 65.419998, 65.419998, 72.300003, 72.300003, 72.300003, 67.970001, 67.970001, 67.970001, 55.93, 56.432999, 55.029999, 47.799999, 47.799999, 47.799999, 52.971001, 62.240002, 64.779999]","[218.839996, 218.839996, 246.653, 246.653, 270.359985, 280.799988, 280.799988, 307.100006, 307.100006, 321.700012, 321.700012, 321.700012, 35.02, 35.02, 35.02, 48.740002, 58.567001, 82.900002, 132.414001, 132.414001, 132.414001, 158.248001, 209.580002, 218.839996]","['EAG', 'EAG', 'MEA', 'MEA', 'BSL', 'T31', 'T31', 'SKT', 'SKT', 'SUM', 'SUM', 'SUM', 'LOZ', 'LOZ', 'LOZ', 'KZN', 'ARS', 'NVS', 'BRN', 'BRN', 'BRN', 'PET', 'T39', 'EAG']","[9, 10, 10, 12, 6, 11, 10, 17, 13, 12, 13, 32, 60, 52, 32, 5, 4, 4, 4, 6, 7, 4, 8, 7]",1.615296,0.48234,3.145829,0.017349,2.815666,78,7,17,31,23,"{'X': -1.62, 'Y': -0.52, 'Z': 0.23}","{'X': -1.62, 'Y': -0.38, 'Z': 0.43}","{'X': -337.299988, 'Y': -4.7, 'Z': -11.1}","{'X': -337.299988, 'Y': -8.893999, 'Z': -8.136169}",177.207306,152.175903,9.31,2.12,1.315158,221.303253
2,1573814520.0,27.027569,-11.173684,76.565849,13.589462,78.919998,11.95,NAL,15.853884,41.771515,19.990999,47.799999,132.414001,BRN,116,24.338104,-11.173684,76.565849,13.589462,78.919998,11.95,NAL,13.164419,64.77446,13.898588,67.970001,35.02,LOZ,84,21.732254,-5.878369,70.641609,23.159334,71.32,203.380005,BRW,15.853884,41.771515,19.990999,47.799999,132.414001,BRN,32,"[14.757689, 14.232203, 7.572604, 3.521719, 3.018261, 4.452297, 6.56827, 10.117172, 10.117172, 12.568775, 12.31591, 14.035978, 24.338104, 24.338104, 24.338104, 11.617513, 11.617513, 11.617513, 19.43647, 19.43647, 19.43647, 2.147768, 6.938374, 14.757689]","[-5.878369, -5.352884, -5.352884, -1.301999, -1.301999, -2.672746, -2.672746, -3.948345, -3.948345, -3.948345, -3.69548, -5.415548, -11.173684, -11.173684, -11.173684, -8.706422, -8.706422, -8.706422, -3.582587, -3.582587, -3.582587, -2.997853, -5.878369, -5.878369]","[70.641609, 67.471809, 67.471809, 73.599091, 73.599091, 65.014236, 65.014236, 78.933731, 78.933731, 78.933731, 43.409122, 43.202892, 76.565849, 76.565849, 76.565849, 74.552505, 74.552505, 74.552505, 66.707436, 66.707436, 66.707436, 65.915192, 70.641609, 70.641609]","[23.159334, 1.932813, 1.932813, 4.255221, 4.255221, 6.270487, 6.270487, 8.939008, 8.939008, 8.939008, 11.897034, 12.062513, 13.589462, 13.589462, 13.589462, 16.638054, 16.638054, 16.638054, 19.501598, 19.501598, 19.501598, 21.677225, 23.159334, 23.159334]","[71.32, 61.756001, 61.756001, 64.32, 64.32, 55.279999, 55.279999, 72.779999, 72.779999, 72.779999, 48.330002, 48.169998, 78.919998, 78.919998, 78.919998, 79.300003, 79.300003, 79.300003, 71.589996, 71.589996, 71.589996, 70.080002, 71.32, 71.32]","[203.380005, 238.770004, 238.770004, 263.98999, 263.98999, 282.23999, 282.23999, 303.850006, 303.850006, 303.850006, 8.33, 11.28, 11.95, 11.95, 11.95, 76.540001, 76.540001, 76.540001, 128.919998, 128.919998, 128.919998, 170.899994, 203.380005, 203.380005]","['BRW', 'FSP', 'FSP', 'BLC', 'BLC', 'T45', 'T45', 'UPN', 'UPN', 'UPN', 'BFO', 'FUR', 'NAL', 'NAL', 'NAL', 'VIZ', 'VIZ', 'VIZ', 'TIK', 'TIK', 'TIK', 'PBK', 'BRW', 'BRW']","[8.879319, 8.879319, 2.21972, 2.21972, 1.716262, 1.779551, 3.895524, 6.168828, 6.168828, 8.62043, 8.62043, 8.62043, 13.164419, 13.164419, 13.164419, 2.911091, 2.911091, 2.911091, 15.853884, 15.853884, 15.853884, -0.850085, 1.060004, 8.879319]","[66.594109, 66.594109, 61.848534, 61.848534, 40.690784, 66.313049, 72.20977, 71.428436, 71.428436, 75.762718, 75.762718, 75.762718, 64.77446, 64.77446, 64.77446, 69.341019, 69.341019, 69.341019, 41.771515, 41.771515, 41.771515, 46.731876, 70.864548, 66.594109]","[0.407715, 0.407715, 2.785296, 2.785296, 5.066214, 6.13063, 7.297575, 8.740507, 8.740507, 10.236213, 10.236213, 10.236213, 13.898588, 13.898588, 13.898588, 16.709093, 16.709093, 16.709093, 19.990999, 19.990999, 19.990999, 21.454489, 23.64101, 0.407715]","[64.779999, 64.779999, 54.616001, 54.616001, 30.35, 56.5, 63.75, 65.419998, 65.419998, 72.300003, 72.300003, 72.300003, 67.970001, 67.970001, 67.970001, 73.529999, 73.529999, 73.529999, 47.799999, 47.799999, 47.799999, 52.971001, 70.356003, 64.779999]","[218.839996, 218.839996, 246.653, 246.653, 270.359985, 280.799988, 291.480011, 307.100006, 307.100006, 321.700012, 321.700012, 321.700012, 35.02, 35.02, 35.02, 80.699997, 80.699997, 80.699997, 132.414001, 132.414001, 132.414001, 158.248001, 211.201004, 218.839996]","['EAG', 'EAG', 'MEA', 'MEA', 'BSL', 'T31', 'IQA', 'SKT', 'SKT', 'SUM', 'SUM', 'SUM', 'LOZ', 'LOZ', 'LOZ', 'DIK', 'DIK', 'DIK', 'BRN', 'BRN', 'BRN', 'PET', 'JCO', 'EAG']","[9, 11, 10, 12, 6, 11, 10, 17, 13, 12, 12, 32, 60, 53, 32, 5, 4, 4, 4, 6, 7, 4, 7, 7]",1.596535,0.409692,3.311088,-0.469394,3.134756,78,7,17,31,23,"{'X': -1.67, 'Y': -0.59, 'Z': 0.14}","{'X': -1.67, 'Y': -0.48, 'Z': 0.37}","{'X': -336.700012, 'Y': -4.3, 'Z': -11.3}","{'X': -336.699982, 'Y': -8.612967, 'Z': -8.485082}",156.139832,131.467712,9.34,2.13,0.311273,101.699219
3,1573814580.0,29.332867,-12.463872,76.565849,13.607321,78.919998,11.95,NAL,16.868994,41.771515,20.008858,47.799999,132.414001,BRN,116,25.601425,-12.463872,76.565849,13.607321,78.919998,11.95,NAL,13.137552,64.77446,13.916447,67.970001,35.02,LOZ,84,22.533426,-5.664432,67.471809,1.950671,61.756001,238.770004,FSP,16.868994,41.771515,20.008858,47.799999,132.414001,BRN,32,"[14.647833, 14.647833, 7.952885, 4.378493, 4.118972, 5.62258, 7.851941, 9.122967, 9.122967, 9.122967, 10.822174, 12.586924, 25.601425, 25.601425, 25.601425, 9.608131, 9.608131, 9.608131, 3.314843, 19.444969, 19.844591, 19.844591, 6.902867, 13.896509]","[-5.664432, -5.664432, -5.664432, -2.090041, -2.090041, -2.090041, -0.742169, -1.969595, -1.969595, -1.969595, -3.711308, -5.476058, -12.463872, -12.463872, -12.463872, -3.703474, -3.703474, -3.703474, -2.575974, -2.575974, -2.975597, -2.975597, -4.913107, -4.913107]","[67.471809, 67.471809, 67.471809, 73.599091, 73.599091, 73.599091, 65.014236, 78.933731, 78.933731, 78.933731, 43.409122, 43.202892, 76.565849, 76.565849, 76.565849, 74.552505, 74.552505, 74.552505, 66.707436, 66.707436, 65.915192, 65.915192, 70.641609, 70.641609]","[1.950671, 1.950671, 1.950671, 4.273079, 4.273079, 4.273079, 6.288345, 8.956866, 8.956866, 8.956866, 11.914891, 12.080371, 13.607321, 13.607321, 13.607321, 16.655912, 16.655912, 16.655912, 19.519457, 19.519457, 21.695084, 21.695084, 23.177193, 23.177193]","[61.756001, 61.756001, 61.756001, 64.32, 64.32, 64.32, 55.279999, 72.779999, 72.779999, 72.779999, 48.330002, 48.169998, 78.919998, 78.919998, 78.919998, 79.300003, 79.300003, 79.300003, 71.589996, 71.589996, 70.080002, 70.080002, 71.32, 71.32]","[238.770004, 238.770004, 238.770004, 263.98999, 263.98999, 263.98999, 282.23999, 303.850006, 303.850006, 303.850006, 8.33, 11.28, 11.95, 11.95, 11.95, 76.540001, 76.540001, 76.540001, 128.919998, 128.919998, 170.899994, 170.899994, 203.380005, 203.380005]","['FSP', 'FSP', 'FSP', 'BLC', 'BLC', 'BLC', 'T45', 'UPN', 'UPN', 'UPN', 'BFO', 'FUR', 'NAL', 'NAL', 'NAL', 'VIZ', 'VIZ', 'VIZ', 'TIK', 'TIK', 'PBK', 'PBK', 'BRW', 'BRW']","[8.983401, 8.983401, 2.288452, 2.288452, 2.028931, 3.532538, 7.109772, 7.153372, 7.153372, 7.153372, 7.110866, 7.110866, 13.137552, 13.137552, 13.137552, 5.904657, 5.904657, 5.904657, 0.738868, 16.868994, 16.868994, 16.868994, 1.98976, 8.983401]","[66.594109, 66.594109, 61.848534, 61.848534, 40.690784, 66.313049, 72.20977, 75.248413, 75.248413, 75.248413, 75.762718, 75.762718, 64.77446, 64.77446, 64.77446, 69.341019, 69.341019, 69.341019, 47.791527, 41.771515, 41.771515, 41.771515, 70.864548, 66.594109]","[0.425573, 0.425573, 2.803154, 2.803154, 5.084072, 6.148489, 7.315434, 8.902504, 8.902504, 8.902504, 10.25407, 10.25407, 13.916447, 13.916447, 13.916447, 16.726952, 16.726952, 16.726952, 18.173426, 20.008858, 20.008858, 20.008858, 23.658869, 0.425573]","[64.779999, 64.779999, 54.616001, 54.616001, 30.35, 56.5, 63.75, 69.25, 69.25, 69.25, 72.300003, 72.300003, 67.970001, 67.970001, 67.970001, 73.529999, 73.529999, 73.529999, 52.169998, 47.799999, 47.799999, 47.799999, 70.356003, 64.779999]","[218.839996, 218.839996, 246.653, 246.653, 270.359985, 280.799988, 291.480011, 306.470001, 306.470001, 306.470001, 321.700012, 321.700012, 35.02, 35.02, 35.02, 80.699997, 80.699997, 80.699997, 104.449997, 132.414001, 132.414001, 132.414001, 211.201004, 218.839996]","['EAG', 'EAG', 'MEA', 'MEA', 'BSL', 'T31', 'IQA', 'GDH', 'GDH', 'GDH', 'SUM', 'SUM', 'LOZ', 'LOZ', 'LOZ', 'DIK', 'DIK', 'DIK', 'IRT', 'BRN', 'BRN', 'BRN', 'JCO', 'EAG']","[9, 11, 10, 12, 6, 11, 10, 16, 13, 12, 13, 32, 60, 53, 32, 5, 4, 4, 3, 6, 7, 5, 7, 7]",1.71711,0.6204,3.246036,-0.331909,3.333911,78,7,17,31,23,"{'X': -1.58, 'Y': -0.69, 'Z': 0.3}","{'X': -1.58, 'Y': -0.5, 'Z': 0.56}","{'X': -336.600006, 'Y': -4.3, 'Z': -11.3}","{'X': -336.599976, 'Y': -8.612401, 'Z': -8.485668}",166.651276,142.373764,9.08,2.06,0.801597,189.360535
4,1573814640.0,27.435284,-10.545469,76.565849,13.625196,78.919998,11.95,NAL,16.889814,41.771515,20.026733,47.799999,132.414001,BRN,116,22.655792,-10.545469,76.565849,13.625196,78.919998,11.95,NAL,12.110324,64.77446,13.934321,67.970001,35.02,LOZ,83,21.399712,-4.509896,73.599091,4.290955,64.32,263.98999,BLC,16.889814,41.771515,20.026733,47.799999,132.414001,BRN,33,"[12.315005, 12.255495, 6.995155, 7.293961, 6.78708, 8.362808, 4.533838, 10.349018, 10.349018, 10.349018, 10.518929, 10.508446, 22.655792, 22.655792, 22.655792, 5.189181, 4.040944, 3.167248, 2.725555, 18.460405, 19.842758, 19.842758, 6.789882, 12.315005]","[-4.270601, -4.211091, -4.211091, -4.509896, -4.509896, -4.509896, -0.371376, -1.604119, -1.604119, -1.604119, -3.513778, -4.965207, -10.545469, -10.545469, -10.545469, -1.701903, -1.701903, -1.701903, -1.570591, -1.570591, -2.952943, -2.952943, -4.270601, -4.270601]","[70.641609, 67.471809, 67.471809, 73.599091, 73.599091, 73.599091, 57.859318, 67.412025, 67.412025, 67.412025, 43.409122, 43.202892, 76.565849, 76.565849, 76.565849, 74.552505, 74.552505, 74.552505, 66.707436, 66.707436, 65.915192, 65.915192, 70.641609, 70.641609]","[23.195068, 1.968546, 1.968546, 4.290955, 4.290955, 4.290955, 6.266255, 8.897635, 8.897635, 8.897635, 11.932767, 12.098247, 13.625196, 13.625196, 13.625196, 16.673788, 16.673788, 16.673788, 19.537333, 19.537333, 21.712957, 21.712957, 23.195068, 23.195068]","[71.32, 61.756001, 61.756001, 64.32, 64.32, 64.32, 48.049999, 62.0, 62.0, 62.0, 48.330002, 48.169998, 78.919998, 78.919998, 78.919998, 79.300003, 79.300003, 79.300003, 71.589996, 71.589996, 70.080002, 70.080002, 71.32, 71.32]","[203.380005, 238.770004, 238.770004, 263.98999, 263.98999, 263.98999, 282.220001, 310.320007, 310.320007, 310.320007, 8.33, 11.28, 11.95, 11.95, 11.95, 76.540001, 76.540001, 76.540001, 128.919998, 128.919998, 170.899994, 170.899994, 203.380005, 203.380005]","['BRW', 'FSP', 'FSP', 'BLC', 'BLC', 'BLC', 'T51', 'FHB', 'FHB', 'FHB', 'BFO', 'FUR', 'NAL', 'NAL', 'NAL', 'VIZ', 'VIZ', 'VIZ', 'TIK', 'TIK', 'PBK', 'PBK', 'BRW', 'BRW']","[8.044404, 8.044404, 2.784064, 2.784064, 2.277184, 3.852912, 4.162462, 8.7449, 8.7449, 8.7449, 7.005151, 5.543239, 12.110324, 12.110324, 12.110324, 3.487278, 2.339041, 1.465345, 1.154964, 16.889814, 16.889814, 16.889814, 2.519281, 8.044404]","[66.594109, 66.594109, 61.848534, 61.848534, 40.690784, 66.313049, 72.20977, 75.248413, 75.248413, 75.248413, 76.381981, 75.762718, 64.77446, 64.77446, 64.77446, 52.371357, 52.904049, 51.264774, 47.791527, 41.771515, 41.771515, 41.771515, 70.864548, 66.594109]","[0.443448, 0.443448, 2.82103, 2.82103, 5.101947, 6.166364, 7.333309, 8.920379, 8.920379, 8.920379, 9.133393, 10.271946, 13.934321, 13.934321, 13.934321, 14.48724, 15.123009, 16.73139, 18.191301, 20.026733, 20.026733, 20.026733, 23.676744, 0.443448]","[64.779999, 64.779999, 54.616001, 54.616001, 30.35, 56.5, 63.75, 69.25, 69.25, 69.25, 70.68, 72.300003, 67.970001, 67.970001, 67.970001, 55.93, 56.432999, 55.029999, 52.169998, 47.799999, 47.799999, 47.799999, 70.356003, 64.779999]","[218.839996, 218.839996, 246.653, 246.653, 270.359985, 280.799988, 291.480011, 306.470001, 306.470001, 306.470001, 307.869995, 321.700012, 35.02, 35.02, 35.02, 48.740002, 58.567001, 82.900002, 104.449997, 132.414001, 132.414001, 132.414001, 211.201004, 218.839996]","['EAG', 'EAG', 'MEA', 'MEA', 'BSL', 'T31', 'IQA', 'GDH', 'GDH', 'GDH', 'UMQ', 'SUM', 'LOZ', 'LOZ', 'LOZ', 'KZN', 'ARS', 'NVS', 'IRT', 'BRN', 'BRN', 'BRN', 'JCO', 'EAG']","[9, 12, 10, 12, 6, 11, 10, 16, 13, 12, 12, 32, 60, 54, 32, 5, 4, 4, 3, 5, 7, 5, 7, 7]",1.94741,0.869497,3.403966,-0.07685,3.593024,78,7,17,31,23,"{'X': -1.61, 'Y': -0.65, 'Z': 0.31}","{'X': -1.61, 'Y': -0.46, 'Z': 0.55}","{'X': -336.899994, 'Y': -3.8, 'Z': -11.7}","{'X': -336.899994, 'Y': -8.32356, 'Z': -9.058052}",156.501434,131.7603,9.05,2.05,0.330573,123.506432
